id,name,description,cod_mun6,municipio_geo,estado,municipio,casos_acumulados,pop_pessoa_ano,pop_media,incidencia_media_anual,incidencia_mediana_anual,incidencia_max_anual,anos_com_casos,anos_zero,incidencia_periodo_100mil_pessoa_ano,log_casos_acumulados_mais1,log_inc_periodo_mais1,gi_z,gi_p,classe_gi,estado_analise,contexto_analise,variavel_analise
3500105,Adamantina,Adamantina,350010,ADAMANTINA,SP,ADAMANTINA,129,818748,34114.5,15.749560568173175,14.840321117944594,34.820962219255996,24,0,15.755763678201353,4.867534450455582,2.8187422992733078,0.8193618721858736,0.035,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3500204,Adolfo,Adolfo,350020,ADOLFO,SP,ADOLFO,17,92716,3863.1666666666665,18.07615638244288,0.0,82.01202843083652,11,13,18.335562362483284,2.8903717578961645,2.9619460098436012,-0.2596254775684893,0.147,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3500303,Aguaí,Aguaí,350030,AGUAI,SP,AGUAI,211,753910,31412.916666666668,27.918917412189938,25.740797954311688,57.77183167112624,24,0,27.987425554774443,5.356586274672012,3.366862134394633,-0.06369197870659976,0.408,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3500402,Águas da Prata,Águas da Prata,350040,AGUAS DA PRATA,SP,AGUAS DA PRATA,17,178272,7428.0,9.689377424818538,0.0,54.72704884389109,9,15,9.535989947944714,2.8903717578961645,2.354797010373015,-0.29237837281052914,0.237,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3500501,Águas de Lindóia,Águas de Lindóia,350050,AGUAS DE LINDOIA,SP,AGUAS DE LINDOIA,64,415578,17315.75,15.523030829162813,11.771405070880618,60.97560975609756,22,2,15.400237741170129,4.174387269895637,2.7972958311378937,-0.2268777415965994,0.398,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3500550,Águas de Santa Bárbara,Águas de Santa Bárbara,350055,AGUAS DE SANTA BARBARA,SP,AGUAS DE SANTA BARBARA,21,146058,6085.75,13.52685926336518,15.136193220038868,43.566656985187336,15,9,14.377849895247092,3.091042453358316,2.7329281555561784,0.11845760527505722,0.178,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3500600,Águas de São Pedro,Águas de São Pedro,350060,AGUAS DE SAO PEDRO,SP,AGUAS DE SAO PEDRO,10,61706,2571.0833333333335,15.768596323085271,0.0,73.5564545788893,9,15,16.20587949308009,2.3978952727983707,2.845251156401533,-0.24507627948673083,0.488,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3500709,Agudos,Agudos,350070,AGUDOS,SP,AGUDOS,240,847637,35318.208333333336,28.215557990246293,28.957279751019353,56.964600569646,24,0,28.31400705726626,5.484796933490655,3.378065458352377,-0.03328565779818939,0.36,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3500758,Alambari,Alambari,350075,ALAMBARI,SP,ALAMBARI,10,122049,5085.375,7.043709716142871,0.0,47.39336492890995,7,17,8.193430507419151,2.3978952727983707,2.2184891537012796,0.008670031288170356,0.205,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3500808,Alfredo Marcondes,Alfredo Marcondes,350080,ALFREDO MARCONDES,SP,ALFREDO MARCONDES,7,97304,4054.3333333333335,6.961389655350096,0.0,50.27652086475615,5,19,7.193948861300665,2.0794415416798357,2.1033959381118756,0.3077712191716759,0.08,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3500907,Altair,Altair,350090,ALTAIR,SP,ALTAIR,19,87170,3632.0833333333335,21.71402681052488,26.522073708926133,81.74386920980926,13,11,21.796489617987838,2.995732273553991,3.126606559983362,-0.1808723560609611,0.375,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3501004,Altinópolis,Altinópolis,350100,ALTINOPOLIS,SP,ALTINOPOLIS,48,384710,16029.583333333334,12.305503386964913,12.508796970380164,30.671083302662247,19,5,12.476930675053936,3.8918202981106265,2.600979384828844,-0.05742965542007466,0.356,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3501103,Alto Alegre,Alto Alegre,350110,ALTO ALEGRE,SP,ALTO ALEGRE,39,96987,4041.125,41.56190774887269,11.95886151638364,362.50647332988086,12,12,40.21157474713106,3.6888794541139363,3.718719157363444,0.4124990293972928,0.102,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3501152,Alumínio,Alumínio,350115,ALUMINIO,SP,ALUMINIO,81,401213,16717.208333333332,20.062764860943876,17.55671635356387,69.36015259233571,23,1,20.188777532133805,4.406719247264253,3.0534716798247987,-0.06221979313005347,0.293,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3501202,Álvares Florence,Álvares Florence,350120,ALVARES FLORENCE,SP,ALVARES FLORENCE,8,95621,3984.2083333333335,8.212396617187041,0.0,51.26890540886952,6,18,8.366363037408101,2.1972245773362196,2.2371248712111043,-0.26921743335579684,0.159,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3501301,Álvares Machado,Álvares Machado,350130,ALVARES MACHADO,SP,ALVARES MACHADO,83,593196,24716.5,13.58683283654365,8.74477486654244,44.028618602091356,24,0,13.992002643308451,4.430816798843313,2.707516901810649,0.21252290543149963,0.121,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3501400,Álvaro de Carvalho,Álvaro de Carvalho,350140,ALVARO DE CARVALHO,SP,ALVARO DE CARVALHO,410,110580,4607.5,363.08510846395507,422.70071460730446,723.0965546575925,22,2,370.7722915536263,6.018593214496234,5.918281547372032,0.9147075819939228,0.148,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3501509,Alvinlândia,Alvinlândia,350150,ALVINLANDIA,SP,ALVINLANDIA,12,70334,2930.5833333333335,17.153192261146366,0.0,102.31923601637108,8,16,17.061449654505644,2.5649493574615367,2.893779813566234,-0.21381625863494377,0.351,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3501608,Americana,Americana,350160,AMERICANA,SP,AMERICANA,1198,5162859,215119.125,23.43289370857441,22.430412867954608,37.23441390705359,24,0,23.20419751924273,7.089243155027514,3.1865260693300965,-0.13966529673724418,0.476,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3501707,Américo Brasiliense,Américo Brasiliense,350170,AMERICO BRASILIENSE,SP,AMERICO BRASILIENSE,839,787240,32801.666666666664,110.95845860924025,57.784648295270415,329.8216401421755,24,0,106.57486916315227,6.733401891837359,4.678187062485507,0.0734373922734752,0.44,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3501806,Américo de Campos,Américo de Campos,350180,AMERICO DE CAMPOS,SP,AMERICO DE CAMPOS,15,137984,5749.333333333333,10.904021935521188,0.0,71.36485280999108,11,13,10.87082560296846,2.772588722239781,2.474083759949117,-0.3379684937062769,0.044,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3501905,Amparo,Amparo,350190,AMPARO,SP,AMPARO,433,1576107,65671.125,27.756231714029237,26.979632156325785,65.01950585175553,24,0,27.47275407063099,6.073044534100405,3.3489476324958067,-0.25332484171903963,0.094,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3502002,Analândia,Analândia,350200,ANALANDIA,SP,ANALANDIA,8,102363,4265.125,7.5220405584917245,0.0,43.58247984310307,7,17,7.815323896329728,2.1972245773362196,2.1764915589444778,0.052981987785032846,0.204,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3502101,Andradina,Andradina,350210,ANDRADINA,SP,ANDRADINA,608,1367240,56968.333333333336,44.261333297282526,45.22271647139766,62.19012904451777,24,0,44.469149527515285,6.411818267709897,3.817034063626705,0.2294698066255439,0.147,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3502200,Angatuba,Angatuba,350220,ANGATUBA,SP,ANGATUBA,100,535588,22316.166666666668,18.44321337348826,18.84978909607705,33.96162336559688,23,1,18.67106805977729,4.61512051684126,2.979148929847897,0.09119993527823897,0.194,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3502309,Anhembi,Anhembi,350230,ANHEMBI,SP,ANHEMBI,32,130752,5448.0,24.621326943445442,19.376874434166027,70.54673721340389,15,9,24.47381302006853,3.4965075614664802,3.237650984110345,-0.07049987025798848,0.356,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3502408,Anhumas,Anhumas,350240,ANHUMAS,SP,ANHUMAS,12,90745,3781.0416666666665,13.245786163431438,0.0,57.045065601825435,9,15,13.223869083696071,2.5649493574615367,2.65492147482706,-0.19753221247907451,0.432,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3502507,Aparecida,Aparecida,350250,APARECIDA,SP,APARECIDA,416,819785,34157.708333333336,50.744254817887544,49.28753515038092,80.148847860312,24,0,50.745012411790896,6.0330862217988015,3.946328048984653,0.6374157655998187,0.061,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3502606,Aparecida d'Oeste,Aparecida d'Oeste,350260,APARECIDA D'OESTE,SP,APARECIDA DOESTE,8,105872,4411.333333333333,7.781282850832896,0.0,46.24277456647399,7,17,7.55629439322956,2.1972245773362196,2.1466671984390655,-0.38692344920984423,0.001,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3502705,Apiaí,Apiaí,350270,APIAI,SP,APIAI,84,608616,25359.0,13.701441258410325,11.95445924369807,31.51964067609629,23,1,13.801806064907922,4.442651256490317,2.6947492047375396,-0.2516236832842576,0.152,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3502754,Araçariguama,Araçariguama,350275,ARACARIGUAMA,SP,ARACARIGUAMA,159,418881,17453.375,36.35897500600331,31.390060021658982,76.68711656441718,24,0,37.958274545754044,5.075173815233827,3.6624911899536103,0.028481580628179827,0.29,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3502804,Araçatuba,Araçatuba,350280,ARACATUBA,SP,ARACATUBA,1276,4469001,186208.375,28.803337287908366,25.235925788492438,59.25560874870928,24,0,28.552242436284978,7.152268856032539,3.386159627141594,1.0510794716268248,0.012,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3502903,Araçoiaba da Serra,Araçoiaba da Serra,350290,ARACOIABA DA SERRA,SP,ARACOIABA DA SERRA,114,664185,27674.375,16.740736091428243,16.27629563474961,30.262680062946373,23,1,17.1638925901669,4.74493212836325,2.899435699882331,0.1814646547515887,0.129,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3503000,Aramina,Aramina,350300,ARAMINA,SP,ARAMINA,4,124298,5179.083333333333,3.258375722346758,0.0,41.657987919183505,2,22,3.2180726962622086,1.6094379124341003,1.4393783166786227,-0.36484492341892616,0.036,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3503109,Arandu,Arandu,350310,ARANDU,SP,ARANDU,24,153327,6388.625,15.805672397998485,14.667377395051403,49.366463715649175,15,9,15.652820442583497,3.2188758248682006,2.81257959803154,0.13843982853664202,0.135,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3503158,Arapeí,Arapeí,350315,ARAPEI,SP,ARAPEI,10,59030,2459.5833333333335,16.811526556447127,0.0,201.6942315449778,5,19,16.940538709130948,2.3978952727983707,2.887062884559459,-0.04508108408238064,0.192,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3503208,Araraquara,Araraquara,350320,ARARAQUARA,SP,ARARAQUARA,1130,5182555,215939.79166666666,22.123453604848418,20.18260316966574,34.6067537242815,24,0,21.803917179846618,7.030857476116121,3.1269323273370353,-0.11326106803795298,0.483,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3503307,Araras,Araras,350330,ARARAS,SP,ARARAS,911,2892456,120519.0,31.666379955242423,30.382758644801847,54.21928897946211,24,0,31.495725431951254,6.815639990074331,3.4811085555147674,-0.15220969595095524,0.357,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3503356,Arco-Íris,Arco-Íris,350335,ARCO-IRIS,SP,ARCO-IRIS,2,48317,2013.2083333333333,4.11725955204216,0.0,98.81422924901185,1,23,4.1393298424984994,1.0986122886681098,1.6369226901298857,-0.287932586514703,0.143,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3503406,Arealva,Arealva,350340,AREALVA,SP,AREALVA,28,188131,7838.791666666667,14.91934799601822,12.734016745564439,41.084634346754314,16,8,14.88324624862463,3.367295829986474,2.765264858644225,0.2875291961471285,0.108,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3503505,Areias,Areias,350350,AREIAS,SP,AREIAS,25,87327,3638.625,28.6825803965713,27.273967505706594,138.54253255749515,14,10,28.62803027700482,3.258096538021482,3.388720882055638,-0.2529768441856141,0.102,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3503604,Areiópolis,Areiópolis,350360,AREIOPOLIS,SP,AREIOPOLIS,36,248971,10373.791666666666,14.608020057333382,9.633981469491427,49.35834155972359,14,10,14.459515365243341,3.6109179126442243,2.7382246950122577,-0.14538673475023048,0.406,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3503703,Ariranha,Ariranha,350370,ARIRANHA,SP,ARIRANHA,10,192130,8005.416666666667,5.2418761775532,0.0,25.799793601651185,8,16,5.204809243741217,2.3978952727983707,1.8253246758377162,-0.35265051101918926,0.004,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3503802,Artur Nogueira,Artur Nogueira,350380,ARTUR NOGUEIRA,SP,ARTUR NOGUEIRA,136,1071203,44633.458333333336,12.238043490260443,9.169127976000446,31.980736309423033,22,2,12.696006265852503,4.919980925828125,2.6171042768943535,-0.21315211430304365,0.381,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3503901,Arujá,Arujá,350390,ARUJA,SP,ARUJA,605,1827176,76132.33333333333,33.312295401973664,33.0849318083247,49.508218364248464,24,0,33.111205488688555,6.406879986069314,3.5296259370165215,0.0759944330330537,0.207,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3503950,Aspásia,Aspásia,350395,ASPASIA,SP,ASPASIA,5,43973,1832.2083333333333,11.328593070794433,0.0,54.97526113249038,5,19,11.370613785732154,1.791759469228055,2.515323804068501,-0.2993869243664841,0.087,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3504008,Assis,Assis,350400,ASSIS,SP,ASSIS,868,2305068,96044.5,37.5551996135093,36.524442852064126,57.74783445620789,24,0,37.65615591383855,6.767343125265392,3.654706035671314,-0.1880891259363872,0.228,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3504107,Atibaia,Atibaia,350410,ATIBAIA,SP,ATIBAIA,866,3244233,135176.375,26.503840540415624,28.14395367889211,35.92882311042755,24,0,26.693520471556756,6.7650389767805414,3.321198467835871,-0.02757823223069832,0.353,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3504206,Auriflama,Auriflama,350420,AURIFLAMA,SP,AURIFLAMA,56,333637,13901.541666666666,16.808565754113257,21.272917052201365,36.273940800928614,23,1,16.784709129982584,4.04305126783455,2.878339050472333,-0.2775274945509663,0.098,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3504305,Avaí,Avaí,350430,AVAI,SP,AVAI,5,113318,4721.583333333333,4.483787233839796,0.0,22.306491188935983,5,19,4.412361672461568,1.791759469228055,1.6886855359510407,0.5391622332700449,0.068,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3504404,Avanhandava,Avanhandava,350440,AVANHANDAVA,SP,AVANHANDAVA,306,259629,10817.875,115.61297877979756,106.44906767870347,247.83147459727385,23,1,117.86048553898063,5.726847747587197,4.777950414895514,0.1765894077211139,0.388,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3504503,Avaré,Avaré,350450,AVARE,SP,AVARE,732,2048631,85359.625,35.96405960757843,35.497704051988975,52.69672422456158,24,0,35.73117852849049,6.597145701886651,3.6036259455811974,0.07204745980191879,0.246,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3504602,Bady Bassitt,Bady Bassitt,350460,BADY BASSITT,SP,BADY BASSITT,80,438394,18266.416666666668,15.553709991413607,14.501693586318478,47.688921496698455,19,5,18.248424932822985,4.394449154672439,2.9574292357146845,-0.24735551112862483,0.209,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3504701,Balbinos,Balbinos,350470,BALBINOS,SP,BALBINOS,657,77768,3240.3333333333335,736.0132473665127,799.1784443730955,1942.7671304804412,20,4,844.8204917189589,6.489204931325317,6.740307152362496,4.741942411493327,0.045,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3504800,Bálsamo,Bálsamo,350480,BALSAMO,SP,BALSAMO,26,204438,8518.25,12.918260378047416,11.769630085844756,40.016006402561025,15,9,12.717792191275596,3.295836866004329,2.618693690345651,-0.28718063138451644,0.12,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3504909,Bananal,Bananal,350490,BANANAL,SP,BANANAL,151,241081,10045.041666666666,62.86776552192537,51.08329197559455,150.52684395383844,21,3,62.634550213413746,5.0238805208462765,4.153156565192641,-0.04508108408238064,0.266,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3505005,Barão de Antonina,Barão de Antonina,350500,BARAO DE ANTONINA,SP,BARAO DE ANTONINA,15,76915,3204.7916666666665,19.16808815076927,0.0,83.93956351426972,10,14,19.502047715010075,2.772588722239781,3.0205247696929116,-0.15149761477363183,0.337,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3505104,Barbosa,Barbosa,350510,BARBOSA,SP,BARBOSA,37,146534,6105.583333333333,25.02370104399249,16.47670739812574,82.59002312520647,17,7,25.250112601853495,3.6375861597263857,3.2676702786228513,-0.012721066263048928,0.305,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3505203,Bariri,Bariri,350520,BARIRI,SP,BARIRI,119,743986,30999.416666666668,15.962674800666349,12.732569476027379,43.20320938126832,24,0,15.994924635678629,4.787491742782046,2.8329147486386077,-0.23617314713442147,0.18,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3505302,Barra Bonita,Barra Bonita,350530,BARRA BONITA,SP,BARRA BONITA,206,840529,35022.041666666664,24.493100266302964,22.993431490038223,47.96975083947064,23,1,24.508375082834743,5.332718793265369,3.2390068328625072,-0.14878146734862882,0.478,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3505351,Barra do Chapéu,Barra do Chapéu,350535,BARRA DO CHAPEU,SP,BARRA DO CHAPEU,10,123600,5150.0,8.261981919608838,0.0,40.62563477554337,7,17,8.090614886731391,2.3978952727983707,2.207242550206498,-0.25938641098951515,0.316,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3505401,Barra do Turvo,Barra do Turvo,350540,BARRA DO TURVO,SP,BARRA DO TURVO,40,179903,7495.958333333333,21.937801585805882,19.784182087847007,62.861453356801604,17,7,22.234203987704486,3.713572066704308,3.1456255027593993,0.03854904128657945,0.232,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3505500,Barretos,Barretos,350550,BARRETOS,SP,BARRETOS,910,2746571,114440.45833333333,33.11190437366101,32.7259703416063,51.342812006319114,24,0,33.13222195967263,6.814542897259958,3.5302418636320008,-0.21818124457516241,0.152,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3505609,Barrinha,Barrinha,350560,BARRINHA,SP,BARRINHA,159,695800,28991.666666666668,22.52492843489482,21.607054410917463,42.56433763342283,23,1,22.851394078758265,5.075173815233827,3.171842667565652,-0.2744635561792741,0.075,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3505708,Barueri,Barueri,350570,BARUERI,SP,BARUERI,2964,6271829,261326.20833333334,47.79116054483266,45.18004130561877,75.24134014764338,24,0,47.25894153045308,7.994632311431825,3.8765811273093056,0.20762039423075748,0.156,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3505807,Bastos,Bastos,350580,BASTOS,SP,BASTOS,74,500858,20869.083333333332,14.640399356046634,11.971784043438191,50.2283105022831,23,1,14.774646706252073,4.31748811353631,2.7584040123763014,-0.18419865061766488,0.499,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3505906,Batatais,Batatais,350590,BATATAIS,SP,BATATAIS,148,1349353,56223.041666666664,11.084624069821459,10.665133826983006,32.603275670284994,24,0,10.968219583756067,5.003946305945459,2.4822547686370076,-0.33806641312463837,0.001,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3506003,Bauru,Bauru,350600,BAURU,SP,BAURU,4808,8441824,351742.6666666667,56.40042008056636,57.04821550103124,77.74814142216673,24,0,56.954515990856954,8.478244441277663,4.059658495841025,0.22411528166985606,0.157,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3506102,Bebedouro,Bebedouro,350610,BEBEDOURO,SP,BEBEDOURO,494,1813949,75581.20833333333,27.248333633742863,29.019020943916033,39.51319740793425,24,0,27.233400718542804,6.20455776256869,3.3405056997122977,-0.25625562176337724,0.078,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3506201,Bento de Abreu,Bento de Abreu,350620,BENTO DE ABREU,SP,BENTO DE ABREU,16,62365,2598.5416666666665,25.69200308703731,18.69857890800299,114.72275334608031,12,12,25.65541569790748,2.833213344056216,3.282992345647675,0.3859818260408449,0.081,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3506300,Bernardino de Campos,Bernardino de Campos,350630,BERNARDINO DE CAMPOS,SP,BERNARDINO DE CAMPOS,189,265726,11071.916666666666,69.83512719266608,37.218045386172676,248.82253621256555,23,1,71.1258966002574,5.247024072160486,4.278413155950406,-0.07714075131664994,0.281,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3506359,Bertioga,Bertioga,350635,BERTIOGA,SP,BERTIOGA,1018,1197315,49888.125,83.48773913353631,76.10450617769916,176.45387525608243,24,0,85.02357357921683,6.926577033222725,4.454621370078088,0.5070907474458487,0.095,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3506409,Bilac,Bilac,350640,BILAC,SP,BILAC,13,167213,6967.208333333333,7.839856387543118,0.0,45.13314277117497,9,15,7.774515139373135,2.6390573296152584,2.1718515130530363,-0.2697362850308793,0.226,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3506508,Birigui,Birigui,350650,BIRIGUI,SP,BIRIGUI,631,2635065,109794.375,24.30097430131494,22.93207639270487,43.69252654575014,24,0,23.946278365049817,6.448889394146858,3.2167246473460547,-0.18921782722847075,0.359,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3506607,Biritiba-Mirim,Biritiba-Mirim,350660,BIRITIBA-MIRIM,SP,BIRITIBA MIRIM,172,678313,28263.041666666668,24.935026184116424,24.744884936634513,48.0703200109875,24,0,25.35702544400594,5.153291594497779,3.2717348597163847,0.028158416497071674,0.226,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3506706,Boa Esperança do Sul,Boa Esperança do Sul,350670,BOA ESPERANCA DO SUL,SP,BOA ESPERANCA DO SUL,89,317115,13213.125,28.109237475338613,23.03542582647715,68.48272713437834,23,1,28.065528278384814,4.499809670330265,3.3695528767453986,-0.21304066886414408,0.174,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3506805,Bocaina,Bocaina,350680,BOCAINA,SP,BOCAINA,55,257775,10740.625,21.441717047412894,19.626105663582813,54.754517247672936,21,3,21.336436815051886,4.02535169073515,3.106219282936545,-0.2221524167561177,0.307,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3506904,Bofete,Bofete,350690,BOFETE,SP,BOFETE,49,227581,9482.541666666666,22.163208301281312,19.25484893169186,75.26342197691922,22,2,21.530795628809084,3.912023005428146,3.1148830680154322,0.02934791573191795,0.251,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3507001,Boituva,Boituva,350700,BOITUVA,SP,BOITUVA,245,1201907,50079.458333333336,20.79068535583905,19.137092344735624,40.77084069473513,24,0,20.3842726600311,5.5053315359323625,3.0626557294114787,0.014344688318190399,0.251,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3507100,Bom Jesus dos Perdões,Bom Jesus dos Perdões,350710,BOM JESUS DOS PERDOES,SP,BOM JESUS DOS PERDOES,87,462176,19257.333333333332,19.837930191479277,13.823049278447908,66.77350427350427,23,1,18.823997784393825,4.477336814478207,2.9868932131229498,-0.18214208119949676,0.489,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3507159,Bom Sucesso de Itararé,Bom Sucesso de Itararé,350715,BOM SUCESSO DE ITARARE,SP,BOM SUCESSO DE ITARARE,14,84090,3503.75,16.691730065694525,0.0,57.72005772005772,11,13,16.648828635985254,2.70805020110221,2.8706694149438396,-0.2616773187069895,0.213,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3507209,Borá,Borá,350720,BORA,SP,BORA,142,20160,840.0,739.0165759377086,0.0,17000.0,5,19,704.3650793650794,4.962844630259907,6.558715511848851,1.894434602538955,0.417,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3507308,Boracéia,Boracéia,350730,BORACEIA,SP,BORACEIA,8,103911,4329.625,7.256919201577902,0.0,63.62672322375398,6,18,7.698896170761517,2.1972245773362196,2.163196140687017,-0.29315671335984816,0.263,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3507407,Borborema,Borborema,350740,BORBOREMA,SP,BORBOREMA,53,340279,14178.291666666666,15.607824006636918,14.034102869974038,36.46441073512252,22,2,15.575454259592863,3.9889840465642745,2.8079229420066585,0.44061725252985895,0.08,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3507456,Borebi,Borebi,350745,BOREBI,SP,BOREBI,10,56969,2373.7083333333335,17.10432657341384,0.0,74.76635514018692,8,16,17.553406238480576,2.3978952727983707,2.9206533969124235,0.18632140291435614,0.14,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3507506,Botucatu,Botucatu,350750,BOTUCATU,SP,BOTUCATU,1033,3124851,130202.125,32.79698692494668,30.5050224153733,63.15172201213416,24,0,33.05757618523251,6.9411900550683745,3.528052509614617,-0.17696650168364753,0.274,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3507605,Bragança Paulista,Bragança Paulista,350760,BRAGANCA PAULISTA,SP,BRAGANCA PAULISTA,1163,3682979,153457.45833333334,32.378093183301225,30.71407065693689,63.51665375677769,24,0,31.577698379491167,7.059617628291383,3.483627955481699,-0.24675746715885993,0.09,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3507704,Braúna,Braúna,350770,BRAUNA,SP,BRAUNA,16,120551,5022.958333333333,13.15961959000682,9.147457006952067,55.442616891517275,12,12,13.272390938275086,2.833213344056216,2.658326967438053,-0.25035675015214476,0.197,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
