estado,cod_mun6,municipio,casos_acumulados,pop_pessoa_ano,pop_media,incidencia_media_anual,incidencia_mediana_anual,incidencia_max_anual,anos_com_casos,anos_zero,incidencia_periodo_100mil_pessoa_ano,log_casos_acumulados_mais1,log_inc_periodo_mais1,inc_raw,inc_eb_global,inc_eb_spatial,reducao_%
RJ,330060,BOM JESUS DO ITABAPOANA,510,842855,35118.958333333336,60.81256777594942,55.32421822062565,147.73188111928624,24,0,60.50862841176715,6.236369590203704,4.119177464349763,60.50862841176715,60.724354355428716,60.536265221254375,0.0456741628634442
RJ,330220,ITAPERUNA,1382,2311651,96318.79166666669,60.0896779016158,56.77385367291709,90.42408897730355,24,0,59.78411100983669,7.232010331664759,4.1073284227438895,59.78411100983669,59.86495502934598,59.77173168204268,-0.02070671886712228
RJ,330260,MANGARATIBA,514,862878,35953.25,60.07879522579564,60.09685341702925,115.96892032935176,24,0,59.56809653276593,6.244166900663736,4.103768294591275,59.56809653276593,59.78522152752289,59.87804987841506,0.5203344805195209
RJ,330023,ARMACAO DOS BUZIOS,417,721104,30046.0,60.40668768027948,53.70221860533242,106.71323244082264,24,0,57.82799707115756,6.035481432524756,4.074617882251529,57.82799707115756,58.10155067050126,62.02966552237458,7.265803181885841
RJ,330240,MACAE,2825,4957226,206551.0833333333,57.89335315330893,56.41701550182758,75.96999875685457,24,0,56.98751680879589,7.946617563244473,4.060227759947118,56.98751680879589,57.028583100321775,56.964536222025416,-0.040325650348263034
RJ,330110,CANTAGALO,174,306082,12753.416666666666,56.69602243161062,43.05144062274768,133.97430845614312,23,1,56.84751145117976,5.1647859739235145,4.057810435448725,56.847511451179756,57.50348002537667,54.900401301852305,-3.425145797278417
RJ,330452,RIO DAS OSTRAS,1448,2594835,108118.125,58.4138890008013,55.90579392704878,87.76654100093751,24,0,55.80316282152816,7.278628942320682,4.039592007654447,55.803162821528154,55.88421205312671,55.843193849928014,0.07173612816156688
RJ,330620,VASSOURAS,452,811493,33812.208333333336,56.18553533548934,53.87856539664875,109.29985634876024,24,0,55.69980270932712,6.115892125483034,4.037770731174339,55.69980270932712,55.95842802126024,54.663046268799036,-1.8613287482156178
RJ,330400,PIRAI,343,624241,26010.041666666668,55.03367054762387,54.23795267865497,114.101353478124,24,0,54.946727305639975,5.840641657373398,4.024399939850357,54.946727305639975,55.28924041197504,54.95591553950409,0.0167220766634676
RJ,330555,SEROPEDICA,1009,1843055,76793.95833333333,55.51667916453528,46.08273597719328,127.3956685472694,24,0,54.74606020981468,6.917705609835305,4.020806738960817,54.74606020981468,54.863428697473,56.70204609530973,3.572834059654198
