estado,cod_mun6,municipio,casos_acumulados,pop_pessoa_ano,pop_media,incidencia_media_anual,incidencia_mediana_anual,incidencia_max_anual,anos_com_casos,anos_zero,incidencia_periodo_100mil_pessoa_ano,log_casos_acumulados_mais1,log_inc_periodo_mais1,inc_raw,inc_eb_global,inc_eb_spatial,reducao_%
SP,351050,CARAGUATATUBA,2089,2605846,108576.91666666669,78.95238145317961,80.46427027148653,108.44603215105894,24,0,80.16590389455094,7.644919344958857,4.3964952562073085,80.16590389455094,80.1044361135413,80.07480755927892,-0.11363476346732135
SP,350990,CANANEIA,212,294582,12274.25,71.96077531215498,65.28768901481286,130.3674733154078,24,0,71.96637948007685,5.3612921657094255,4.289998779992891,71.96637948007685,71.56695437636603,71.6510220791119,-0.43820100892008806
SP,355070,SAO SEBASTIAO,1271,1767795,73658.125,71.46101308927086,69.34082877962538,119.0206976993299,24,0,71.8974768001946,7.148345743900068,4.289054026621297,71.8974768001946,71.83017592569398,71.93951204675894,0.058465537923057156
SP,350630,BERNARDINO DE CAMPOS,189,265726,11071.916666666666,69.83512719266608,37.21804538617268,248.82253621256555,23,1,71.1258966002574,5.247024072160486,4.278413155950406,71.1258966002574,70.69935474710358,69.35853993710015,-2.4848286596514586
SP,351080,CASA BRANCA,476,671664,27986.0,70.66620423018723,74.50640359651527,116.8100244239142,24,0,70.86876771719193,6.1675164908883415,4.274841785336306,70.86876771719193,70.70001289676539,70.23309659374357,-0.8969693476046641
SP,355030,SAO PAULO,184832,268693391,11195557.958333334,68.74376632203453,67.09697137252837,81.86235254814856,24,0,68.78918730085178,12.127207993676311,4.245479088038658,68.78918730085178,68.78880087632389,68.78857942711707,-0.0008836762848347203
SP,351440,DRACENA,683,1046137,43589.04166666666,64.92628138129719,66.1171235790914,136.39514343849922,24,0,65.28781603174345,6.52795791762255,4.194006110043714,65.28781603174345,65.20562088598948,65.31278947898241,0.03825131357866381
SP,352030,IGUAPE,448,689234,28718.08333333333,64.75472177802864,62.11747647805399,118.66015730946567,24,0,64.99969531392821,6.107022887742255,4.189650125560137,64.99969531392821,64.8773093519787,65.16982807439518,0.2617439353296688
SP,354540,SALTO GRANDE,137,212988,8874.5,64.38510215613964,67.06023494328778,104.8951048951049,24,0,64.32287265010235,4.927253685157205,4.1793422452446,64.32287265010235,63.94854263593416,59.80192200233011,-7.028527274216898
SP,354260,REGISTRO,865,1350410,56267.083333333336,62.79518659098272,54.35488099891499,131.21233719950754,24,0,64.0546204486045,6.763884908562435,4.17522723162291,64.0546204486045,63.99540793878978,63.99407491809023,-0.09452172238355278
SP,350490,BANANAL,151,241081,10045.041666666666,62.86776552192537,51.08329197559455,150.52684395383844,21,3,62.63455021341375,5.0238805208462765,4.153156565192641,62.634550213413746,62.33712406904706,61.992178646699095,-1.025586620365131
SP,355540,UBATUBA,1187,1959485,81645.20833333333,59.50905670909008,53.61416058762188,117.22825093298631,24,0,60.57714144277706,7.080026499922591,4.120290721197679,60.57714144277706,60.54510216976736,60.585342662881935,0.013538473274807441
SP,352250,ITAPEVI,2902,4917064,204877.66666666663,58.92340233842075,59.95674796751843,81.79184406169688,24,0,59.01895928139231,7.97349996402463,4.094660500331605,59.01895928139231,59.00774826831034,58.9114815059512,-0.18210720207497377
SP,350600,BAURU,4808,8441824,351742.6666666667,56.40042008056636,57.04821550103124,77.74814142216673,24,0,56.95451599085696,8.478244441277663,4.059658495841025,56.954515990856954,56.94920022110038,56.94952555519383,-0.008762142169596598
SP,352042,ILHA COMPRIDA,137,242012,10083.833333333334,55.78625422111256,51.760470068043375,143.31780723754926,24,0,56.6087632018247,4.927253685157205,4.053674695050462,56.6087632018247,56.43394098097167,62.79483848370771,10.927769716197593
SP,355380,TAQUARITUBA,306,551679,22986.625,54.175580985822585,26.95423017329138,225.8201959948871,24,0,55.46703789703796,5.726847747587197,4.033657067855942,55.467037897037955,55.399681675041506,54.94927171919617,-0.9334664288417597
SP,351060,CARAPICUIBA,4803,8920408,371683.6666666667,53.49248891467875,49.83538138697822,80.98176382356162,24,0,53.84282871366421,8.477204183199873,4.004471434575815,53.84282871366421,53.83953398698834,53.77336402177656,-0.12901382328381308
SP,351340,CRUZEIRO,962,1817441,75726.70833333333,52.90674852089106,52.67939199305877,81.77676241903453,24,0,52.931566966960695,6.870053411798126,3.98771596449834,52.931566966960695,52.91792076784202,52.82465416694998,-0.20198306254081833
SP,352220,ITAPECERICA DA SERRA,1897,3614558,150606.58333333334,52.1805133883837,54.88241880790722,70.27496677910662,24,0,52.48221220962563,7.5485559791698735,3.979349116554473,52.48221220962563,52.47595959731758,53.12519251680501,1.2251394903308803
SP,352990,MIRACATU,249,484792,20199.666666666668,51.12547753936388,50.296782999506846,75.77910391209623,24,0,51.36223370022608,5.521460917862246,3.958185600563894,51.36223370022608,51.32741201832627,50.972333714780675,-0.7591180471648511
SP,350250,APARECIDA,416,819785,34157.708333333336,50.74425481788754,49.28753515038092,80.148847860312,24,0,50.745012411790896,6.0330862217988015,3.946328048984653,50.745012411790896,50.728060624256216,50.753999347821335,0.017709988831042103
SP,352330,ITARIRI,180,363580,15149.166666666666,49.49845971392478,47.36494854261974,83.95221181788828,24,0,49.50767368942186,5.198497031265826,3.9221252789834153,49.507673689421864,49.48645610330045,50.5860025800501,2.1781045447478538
SP,353460,OSVALDO CRUZ,365,740506,30854.416666666668,49.01723887641058,47.60097939663807,115.77796359426256,23,1,49.2906201975406,5.902633333401366,3.9178185825305896,49.2906201975406,49.28158027466204,48.91042521716391,-0.7713333264077212
SP,353720,PEDRO DE TOLEDO,120,249665,10402.708333333334,47.58429134840923,54.77844037961889,87.65010079761592,22,2,48.06440630444796,4.795790545596741,3.8931338494007584,48.06440630444796,48.06191955450653,49.52887592248828,3.046890059900316
SP,353440,OSASCO,7886,16500703,687529.2916666666,47.81415898786989,47.32302519748268,67.2789046994315,24,0,47.79190316921649,8.97297111339799,3.8875643804294806,47.79190316921649,47.79194701374025,47.905139835820975,0.23693692675001787
SP,351570,FERRAZ DE VASCONCELOS,1921,4020599,167524.95833333334,47.88477950284844,47.4608045830833,75.97786971867467,24,0,47.77895035043286,7.561121589530238,3.887298874524952,47.77895035043286,47.77914614389519,48.18683275825404,0.8536864138487473
SP,350570,BARUERI,2964,6271829,261326.2083333333,47.79116054483266,45.18004130561877,75.24134014764338,24,0,47.25894153045308,7.994632311431825,3.8765811273093056,47.25894153045308,47.259479630308284,47.574009476899015,0.6666843061707379
SP,355180,SETE BARRAS,145,313210,13050.416666666666,46.12773600837571,44.6927787134751,103.72675409350228,24,0,46.29481817311069,4.983606621708336,3.856400737131064,46.29481817311069,46.32052101014558,46.055417231174815,-0.5171225449912824
SP,351500,EMBU DAS ARTES,2631,5716443,238185.125,45.731443880841205,45.24038237090866,74.03893985492995,24,0,46.02512436492413,7.875499292445208,3.850682019839081,46.02512436492413,46.026788514716834,46.54765297861488,1.1353116822623213
SP,351380,DIADEMA,4227,9210565,383773.5416666667,45.76363493618851,44.1673572482898,68.98454746136866,24,0,45.89295010675241,8.349484346990128,3.847867346600165,45.89295010675241,45.89405470362857,46.04700266964916,0.33567805629929454
SP,353870,PIRACICABA,4161,9101226,379217.75,45.61708771459603,44.04201711926031,57.47585627427582,24,0,45.71911520491855,8.33375100695358,3.844153400089753,45.719115204918545,45.72032812144776,45.67606634047644,-0.09415944348256945
SP,352610,JUQUIA,203,449681,18736.70833333333,45.74876421392594,39.01073095685486,107.61823845935996,24,0,45.143112562016185,5.318119993844216,3.8317477095517543,45.143112562016185,45.173713978604944,45.97600150488844,1.844996712905109
SP,354350,RIVERSUL,66,147634,6151.416666666667,44.92239548906199,35.578262747891216,125.86532410320956,22,2,44.70514922036929,4.204692619390966,3.822210965959205,44.70514922036929,44.810605700684306,39.585519046402354,-11.451992137930835
